@RELATION data

@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE dit NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE ca NUMERIC
@ATTRIBUTE ce NUMERIC
@ATTRIBUTE npm NUMERIC
@ATTRIBUTE lcom3 NUMERIC
@ATTRIBUTE loc NUMERIC
@ATTRIBUTE dam NUMERIC
@ATTRIBUTE moa NUMERIC
@ATTRIBUTE mfa NUMERIC
@ATTRIBUTE cam NUMERIC
@ATTRIBUTE ic NUMERIC
@ATTRIBUTE cbm NUMERIC
@ATTRIBUTE amc NUMERIC
@ATTRIBUTE max_cc NUMERIC
@ATTRIBUTE avg_cc NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
2,1,0,3,20,1,0,3,2,2,85,0,0,0,0.5,0,0,41.5,6,3,TRUE,1e+09,4,3
10,5,0,20,41,25,16,5,8,0.930556,311,1,2,0.98913,0.28,3,3,28.5,3,1.5,TRUE,1e+09,4,3
20,1,12,27,31,140,18,9,19,0.879699,175,1,5,0,0.2,0,0,7.4,4,1.35,TRUE,1e+09,4,3
6,2,0,24,9,0,24,1,4,0.2,146,0,7,0.666667,0.45,0,0,22.1667,9,3.3333,TRUE,1e+09,4,3
4,3,2,6,12,0,5,1,4,0,57,1,1,0.857143,0.5,2,2,13,2,1,TRUE,1e+09,4,3
2,1,0,3,3,0,1,2,2,0,12,0,1,0,0.75,0,0,4.5,1,0.5,TRUE,1e+09,4,3
23,1,0,2,32,9,2,0,22,0.420455,325,1,0,0,0.326087,0,0,12.9565,2,0.8261,TRUE,1e+09,4,3
8,1,0,6,31,22,0,6,2,0.942857,325,0,7,0,0.285714,0,0,38.375,5,2,FALSE,1e+09,4,0
7,1,0,2,21,17,0,2,2,0.666667,90,0,1,0,0.277778,0,0,11.5714,2,1,TRUE,1e+09,4,3
7,1,0,4,32,17,0,4,2,0.666667,155,0,1,0,0.277778,0,0,20.8571,2,1,TRUE,1e+09,4,3
8,2,0,3,13,0,0,3,8,0.821429,87,0,0,0.363636,0.375,0,0,9.375,5,1.625,TRUE,1e+09,4,3
7,2,2,25,15,21,25,3,4,1,47,0.5,0,0.903846,0.291667,1,1,5.42857,1,0.7143,TRUE,1e+09,4,3
28,1,0,10,105,268,1,10,4,1.00218,962,1,2,0,0.173077,0,0,32.75,5,1.7857,TRUE,1e+09,4,3
2,1,0,1,5,1,0,1,2,2,15,0,0,0,0.5,0,0,6.5,1,0.5,TRUE,1e+09,4,3
2,3,0,4,6,1,1,4,1,2,14,0,0,0.984848,0.75,1,1,6,1,0.5,FALSE,1e+09,4,0
12,1,1,35,17,44,35,1,10,0.981818,150,0,5,0,0.290909,0,0,10.25,3,1.0833,TRUE,1e+09,4,3
6,1,0,20,6,15,17,4,6,2,6,0,0,0,0.404762,0,0,0,1,1,TRUE,1e+09,4,3
4,4,0,4,10,0,2,3,4,0.916667,48,0,1,0.931818,0.625,0,0,10,3,1.25,TRUE,1e+09,4,3
3,5,0,12,35,3,8,11,0,1,407,0.5,1,0.998395,0.5,0,0,134,1,0.3333,TRUE,1e+09,4,3
20,1,0,8,60,178,2,8,4,1.00405,387,0.230769,2,0,0.270677,0,0,17.7,7,1.45,TRUE,1e+09,4,3
4,1,0,5,14,0,0,5,3,0,45,1,1,0,0.5,0,0,10,2,1,TRUE,1e+09,4,3
15,1,0,19,60,103,16,5,12,0.918367,760,0,0,0,0.160714,0,0,49.2,11,3.2,TRUE,1e+09,4,3
3,1,0,6,9,0,5,1,3,0.833333,41,0.666667,0,0,0.666667,0,0,11.6667,2,1,TRUE,1e+09,4,3
6,2,0,5,24,3,0,5,6,0.8,239,1,0,0.615385,0.444444,0,0,38.1667,6,1.6667,TRUE,1e+09,4,3
11,1,0,9,32,29,5,5,8,0.666667,197,0,1,0,0.283333,0,0,16.6364,4,1.7273,TRUE,1e+09,4,3
6,6,0,9,52,9,1,9,1,0.95,279,0.5,1,0.993661,0.25,0,0,44.8333,2,0.8333,TRUE,1e+09,4,3
4,1,0,3,15,4,1,2,2,0.833333,68,0,1,0,0.5,0,0,15.5,1,0.5,TRUE,1e+09,4,3
15,1,0,27,15,105,22,6,15,2,15,0,0,0,0.216667,0,0,0,1,1,TRUE,1e+09,4,3
10,2,0,2,37,23,0,2,7,0.833333,301,0,1,0.884058,0.2,0,0,28.1,4,1.7,TRUE,1e+09,4,3
16,1,1,3,28,78,3,0,13,0.733333,213,0.8,0,0,0.208333,0,0,12,5,1.875,TRUE,1e+09,4,3
15,2,0,9,43,19,1,9,15,0.821429,279,0,3,0.5625,0.255556,1,2,17.2,5,1.2667,TRUE,1e+09,4,3
4,4,0,3,15,4,2,1,4,0.333333,80,0,0,0.953488,0.357143,1,3,18.75,2,0.75,TRUE,1e+09,4,3
55,1,1,65,90,831,58,10,48,0.766667,733,0.7,4,0,0.143875,0,0,12.1455,5,2.0545,TRUE,1e+09,4,3
20,2,0,15,30,142,15,0,16,0.8,191,1,0,0.736111,0.3125,2,3,8.3,3,1.25,TRUE,1e+09,4,3
7,1,0,2,32,15,0,2,1,0.625,168,0,1,0,0.277778,0,0,22.4286,2,1.1429,TRUE,1e+09,4,3
9,2,0,3,24,22,1,2,5,0.708333,113,1,1,0.787879,0.34375,2,3,11.2222,2,1,TRUE,1e+09,4,3
16,2,0,7,35,58,0,7,15,1.00238,460,0.071429,1,0.580645,0.260417,1,3,26,22,4.0625,TRUE,1e+09,4,3
4,2,0,5,11,4,2,3,4,0.666667,48,0,0,0.727273,0.625,0,0,10.75,1,0.75,TRUE,1e+09,4,3
2,1,0,1,11,1,0,1,2,2,58,0,0,0,0.75,0,0,28,4,2,TRUE,1e+09,4,3
3,1,0,0,14,3,0,0,2,2,133,0,0,0,0.333333,0,0,43.3333,4,1.6667,FALSE,1e+09,4,0
1,1,0,8,1,0,7,1,1,2,1,0,0,0,1,0,0,0,1,1,TRUE,1e+09,4,3
8,1,0,6,11,22,1,5,8,0.857143,53,0,0,0,0.339286,0,0,5.25,2,1.125,TRUE,1e+09,4,3
10,3,0,5,23,0,1,4,10,0.611111,172,1,0,0.652174,0.375,1,1,15.8,5,1.2,TRUE,1e+09,4,3
4,1,0,2,12,4,0,2,2,0.833333,38,0,1,0,0.333333,0,0,8,1,0.5,TRUE,1e+09,4,3
4,1,0,13,10,6,6,7,3,2,27,0,0,0,0.25,0,0,5.75,1,0.75,TRUE,1e+09,4,3
4,4,0,3,8,0,1,2,4,0.333333,38,1,0,0.875,0.4,2,2,8.25,1,0.75,TRUE,1e+09,4,3
3,1,0,2,11,3,2,1,3,2,46,0,0,0,0.555556,0,0,14.3333,2,1.3333,TRUE,1e+09,4,3
9,1,0,3,34,34,0,3,2,0.875,167,0,1,0,0.175,0,0,17.3333,3,1.4444,TRUE,1e+09,4,3
8,1,0,16,42,8,4,15,2,0.956044,708,0.461538,3,0,0.375,0,0,84.25,21,4.75,TRUE,1e+09,4,3
10,1,0,8,49,13,2,6,6,0.694444,395,0.5,0,0,0.35,0,0,38.1,11,2.9,TRUE,1e+09,4,3
12,1,4,6,31,64,4,2,11,0.954545,167,0,0,0,0.203704,0,0,12.75,4,1.4167,TRUE,1e+09,4,3
3,2,0,5,10,3,2,3,3,2,57,0,0,0.928571,0.666667,2,3,18,3,1.6667,TRUE,1e+09,4,3
8,1,5,36,11,28,34,2,7,1,26,0,0,0,0.571429,0,0,2,1,0.75,TRUE,1e+09,4,3
2,1,0,5,4,1,1,4,1,2,10,0,0,0,0.75,0,0,4,1,0.5,FALSE,1e+09,4,0
29,1,0,24,115,356,6,19,11,0.992278,1589,0,1,0,0.163265,0,0,52.5172,18,3.2069,TRUE,1e+09,4,3
4,2,0,1,5,6,1,0,3,2,10,0,0,0.8125,0.5,1,1,1.5,1,0.75,TRUE,1e+09,4,3
5,2,0,4,32,4,1,3,1,0.708333,200,0.833333,2,0.85,0.4,0,0,37.8,2,0.8,TRUE,1e+09,4,3
20,1,0,5,37,116,2,3,14,0.754386,209,1,1,0,0.315789,0,0,9.3,3,0.95,FALSE,1e+09,4,0
13,1,0,12,42,0,10,2,10,0.666667,295,0,0,0,0.083333,0,0,21.4615,6,2.3077,TRUE,1e+09,4,3
4,2,0,4,11,4,3,1,1,0.888889,41,0.333333,2,0.894737,0.444444,0,0,8.5,1,0.5,TRUE,1e+09,4,3
8,2,0,10,16,18,6,4,7,0.875,103,0.75,1,0.571429,0.5,0,0,10.875,3,1,TRUE,1e+09,4,3
9,1,0,5,20,16,4,1,8,0.916667,207,0.25,10,0,0.333333,1,1,20.6667,3,1,TRUE,1e+09,4,3
25,1,0,17,69,200,2,15,22,0.856481,586,0.222222,4,0,0.16,0,0,22.08,6,1.92,TRUE,1e+09,4,3
25,2,0,10,73,226,0,10,20,0.8875,436,0.9,2,0.439024,0.24,1,2,16.04,7,1.56,TRUE,1e+09,4,3
3,1,0,3,4,3,1,2,3,2,9,0,0,0,0.666667,0,0,2,1,0.6667,TRUE,1e+09,4,3
1,4,0,2,3,0,1,1,0,2,7,0,0,1,1,0,0,6,0,0,TRUE,1e+09,4,3
18,1,0,35,79,135,19,18,9,0.966912,762,0.1875,1,0,0.277778,0,0,40.4444,10,2.6667,TRUE,1e+09,4,3
7,1,0,2,26,17,0,2,2,0.666667,131,0,1,0,0.277778,0,0,17.4286,2,1,TRUE,1e+09,4,3
4,2,0,2,5,6,0,2,4,2,12,0,0,0.571429,0.5,0,0,2,1,0.75,TRUE,1e+09,4,3
7,1,0,5,7,21,4,1,7,2,7,0,0,0,0.571429,0,0,0,1,1,TRUE,1e+09,4,3
12,2,0,5,30,18,1,5,11,0.654545,205,0.8,1,0.642857,0.333333,1,2,15.6667,6,1.4167,TRUE,1e+09,4,3
2,6,0,4,33,1,2,3,1,2,184,0,0,0.998418,0.75,0,0,91,1,0.5,FALSE,1e+09,4,0
12,2,0,11,66,0,1,10,6,0.75,681,0.666667,2,0.52381,0.190909,1,1,54.75,6,1.3333,TRUE,1e+09,4,3
8,1,0,6,23,0,5,1,8,0,154,1,0,0,0.34375,0,0,18.125,2,1,TRUE,1e+09,4,3
4,1,0,3,15,6,0,3,2,1,54,0,0,0,0.3125,0,0,12.25,1,0.75,TRUE,1e+09,4,3
2,1,0,3,10,1,0,3,2,2,20,0,0,0,0.5,0,0,9,1,0.5,TRUE,1e+09,4,3
6,1,0,5,32,9,0,5,2,0.666667,148,0,1,0,0.333333,0,0,23.1667,2,1,TRUE,1e+09,4,3
3,7,0,2,5,3,1,1,3,2,21,0,0,0.997122,0.466667,1,1,6,1,0.6667,TRUE,1e+09,4,3
10,1,0,4,19,5,2,2,4,0.416667,123,0,1,0,0.481481,0,0,10.9,3,1.5,TRUE,1e+09,4,3
5,1,1,1,6,10,1,0,5,2,12,0,0,0,0.9,0,0,1.4,1,0.8,TRUE,1e+09,4,3
8,3,0,11,18,8,7,4,6,0.857143,116,0.333333,0,0.871795,0.541667,2,5,13.125,3,1,TRUE,1e+09,4,3
21,2,0,16,55,116,12,4,13,0.67,361,1,1,0.444444,0.345238,1,1,15.9524,3,1.4762,TRUE,1e+09,4,3
5,1,0,1,14,10,1,0,5,1.25,57,0,0,0,0.45,0,0,10.2,1,0.8,TRUE,1e+09,4,3
4,1,0,7,27,4,0,7,2,0.666667,134,0,0,0,0.333333,0,0,32.25,3,1.5,TRUE,1e+09,4,3
2,1,0,2,16,1,0,2,2,2,100,0,0,0,0.75,0,0,49,3,1.5,TRUE,1e+09,4,3
8,2,0,0,10,28,0,0,8,2,21,0,0,0.65,0.46875,1,2,1.625,1,0.875,TRUE,1e+09,4,3
3,3,0,1,7,1,1,0,3,0.5,20,1,0,0.95122,0.444444,1,3,5.33333,1,0.6667,TRUE,1e+09,4,3
5,4,0,3,16,8,2,1,4,0.875,215,1,0,0.953488,0.357143,1,3,41.6,9,2,TRUE,1e+09,4,3
7,6,3,3,28,19,3,0,1,0.833333,202,1,0,0.992138,0.291667,2,3,27.7143,3,1.5714,TRUE,1e+09,4,3
5,6,1,4,36,4,3,1,3,0.75,176,0.75,0,0.995671,0.375,1,1,33.4,4,1.2,TRUE,1e+09,4,3
9,3,0,2,18,0,1,1,8,0,88,1,0,0.876923,0.416667,1,1,8.66667,2,1,TRUE,1e+09,4,3
5,1,0,1,13,8,0,1,2,0.875,44,0,1,0,0.333333,0,0,7.4,1,0.6,TRUE,1e+09,4,3
1,3,0,2,2,0,2,0,1,2,5,0,0,1,1,0,0,4,0,0,TRUE,1e+09,4,3
6,2,0,5,10,0,0,5,6,0.5,62,0,1,0.444444,0.375,1,1,9,5,1.6667,TRUE,1e+09,4,3
4,1,0,2,5,0,2,0,4,0.333333,21,1,0,0,0.75,0,0,4,1,0.5,TRUE,1e+09,4,3
26,2,0,19,72,91,15,5,15,0.815556,640,0.833333,4,0.4,0.222857,1,1,22.9231,10,1.8462,TRUE,1e+09,4,3
14,2,0,9,63,27,1,8,7,0.752137,530,0.777778,2,0.478261,0.184615,2,4,36.2143,2,1,TRUE,1e+09,4,3
16,2,0,17,49,106,13,5,14,0.8,426,1,0,0.673913,0.285714,0,0,25.4375,6,2.375,TRUE,1e+09,4,3
2,1,0,5,2,1,3,2,2,2,2,0,0,0,1,0,0,0,1,1,TRUE,1e+09,4,3
21,2,0,6,45,150,0,6,17,0.78125,279,1,0,0.473684,0.295238,1,2,11.9048,2,1.0952,TRUE,1e+09,4,3
1,3,0,4,2,0,4,0,1,2,5,0,0,1,1,0,0,4,0,0,TRUE,1e+09,4,3
3,3,0,1,6,1,1,0,3,0.5,28,1,0,0.944444,0.555556,1,1,8,3,1,TRUE,1e+09,4,3
12,3,1,12,36,0,2,10,10,0.454545,291,1,0,0.785714,0.260417,1,6,23.0833,5,1.25,TRUE,1e+09,4,3
18,1,0,17,36,113,16,1,16,0.919505,442,0.421053,14,0,0.132353,1,1,22.5,3,1.5,TRUE,1e+09,4,3
8,1,0,3,20,28,1,2,4,2,89,0,0,0,0.203125,0,0,10.125,4,2.125,TRUE,1e+09,4,3
9,2,0,3,36,8,0,3,7,0.822917,311,0,1,0.897059,0.21875,0,0,32.2222,7,2,FALSE,1e+09,4,0
4,1,0,1,11,2,1,0,2,0.777778,61,0,0,0,0.5,1,1,13.5,6,2,TRUE,1e+09,4,3
5,2,2,5,17,0,4,1,2,0.607143,120,0.285714,0,0.938462,0.466667,1,1,21.6,3,1.4,TRUE,1e+09,4,3
17,2,0,11,74,34,1,10,12,0.818182,592,0.727273,2,0.423077,0.166667,2,4,33.1765,2,0.9412,TRUE,1e+09,4,3
6,5,0,5,46,11,1,4,1,0.88,251,0.8,2,0.99361,0.3,0,0,40,8,2.5,TRUE,1e+09,4,3
2,1,0,2,9,0,2,0,2,0,42,1,0,0,0.75,0,0,19.5,3,1.5,TRUE,1e+09,4,3
8,1,0,5,40,24,0,5,2,0.714286,331,0,1,0,0.214286,0,0,40.125,2,1.125,TRUE,1e+09,4,3
2,2,0,3,16,0,1,3,1,0,51,0,1,0.983871,0.666667,0,0,23.5,2,1,FALSE,1e+09,4,0
1,1,0,2,2,0,2,0,0,2,12,0,0,0,1,0,0,9,0,0,TRUE,1e+09,4,3
1,1,0,8,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,TRUE,1e+09,4,3
4,1,0,3,20,6,0,3,2,0.666667,69,0,0,0,0.333333,0,0,16,2,1.25,TRUE,1e+09,4,3
6,1,0,3,25,11,1,2,3,0.68,154,0.6,0,0,0.44,0,0,23.8333,8,2.3333,TRUE,1e+09,4,3
6,1,0,14,21,0,12,2,5,0.88,286,0.2,0,0,0.466667,0,0,45,6,3,TRUE,1e+09,4,3
10,1,0,43,19,0,43,1,9,0.920635,146,0.714286,0,0,0.333333,0,0,12.9,4,1.9,TRUE,1e+09,4,3
8,1,0,3,30,12,0,3,2,0.666667,228,0,1,0,0.321429,0,0,26.75,4,1.75,FALSE,1e+09,4,0
7,5,0,12,28,0,7,6,4,0.416667,120,1,1,0.993506,0.428571,1,1,15.8571,2,0.8571,TRUE,1e+09,4,3
6,1,0,4,25,9,2,2,4,0.933333,142,0.333333,0,0,0.266667,0,0,22.1667,6,1.5,TRUE,1e+09,4,3
10,1,0,8,42,39,1,7,6,0.644444,328,1,0,0,0.314286,0,0,31.3,9,2.8,TRUE,1e+09,4,3
4,1,0,0,10,4,0,0,3,0.333333,114,0,0,0,0.333333,0,0,27.25,4,1.5,TRUE,1e+09,4,3
10,2,0,9,54,1,1,8,5,0.777778,470,0.666667,2,0.578947,0.253968,2,2,44.8,6,1.3,TRUE,1e+09,4,3
7,2,0,4,16,3,1,4,6,0.583333,81,1,1,0.75,0.428571,1,1,10.2857,4,1.2857,TRUE,1e+09,4,3
2,1,0,7,7,1,0,7,2,2,15,0,0,0,0.666667,0,0,6.5,1,0.5,TRUE,1e+09,4,3
17,3,2,9,36,14,3,6,14,0.546875,272,1,0,0.723404,0.333333,1,11,14.7647,2,0.9412,TRUE,1e+09,4,3
2,1,0,4,4,1,2,2,1,2,10,0,0,0,0.75,0,0,4,1,0.5,TRUE,1e+09,4,3
13,2,0,6,35,46,0,6,11,0.916667,758,0.375,0,0.421053,0.236111,1,1,56.6923,7,1.6154,TRUE,1e+09,4,3
105,1,0,55,321,4900,40,51,22,0.959881,2443,0.965517,5,0,0.072381,0,0,21.9905,6,1.5238,TRUE,1e+09,4,3
1,7,0,2,10,0,1,1,1,2,41,0,0,1,1,0,0,40,0,0,TRUE,1e+09,4,3
12,1,0,21,36,0,11,11,11,0.893939,159,0.333333,1,0,0.121212,0,0,11.75,1,0.8333,TRUE,1e+09,4,3
7,1,0,4,29,17,0,4,2,0.666667,154,0,1,0,0.333333,0,0,20.7143,2,1,TRUE,1e+09,4,3
7,1,0,2,24,15,0,2,2,0.611111,117,0,1,0,0.277778,0,0,15.2857,2,1.1429,TRUE,1e+09,4,3
15,2,0,12,43,83,1,11,10,0.738095,187,1,3,0.580645,0.142857,1,1,11.2667,4,1.2,TRUE,1e+09,4,3
12,1,0,32,12,66,29,4,12,2,12,0,0,0,0.236111,0,0,0,1,1,TRUE,1e+09,4,3
2,1,0,7,2,1,6,2,2,2,2,0,0,0,0.666667,0,0,0,1,1,TRUE,1e+09,4,3
3,2,0,5,17,0,1,5,1,0.25,131,0,3,0.968254,0.555556,0,0,41.3333,6,2.6667,TRUE,1e+09,4,3
3,1,3,8,4,3,6,2,3,1.5,11,0,1,0,0.666667,0,0,1.33333,1,0.6667,TRUE,1e+09,4,3
2,3,0,0,3,1,0,0,2,2,9,0,0,0.98,0.833333,0,0,3.5,1,0.5,TRUE,1e+09,4,3
3,1,0,10,10,0,9,1,1,0,49,0,0,0,1,0,0,14.3333,1,0.6667,TRUE,1e+09,4,3
20,2,0,8,43,82,3,6,16,0.837321,334,0.181818,1,0.514286,0.2,1,2,15.15,6,1.35,TRUE,1e+09,4,3
18,2,0,14,64,131,10,12,3,0.894118,386,1,3,0.46875,0.293651,0,0,20.1667,3,1.2778,TRUE,1e+09,4,3
7,1,0,3,25,17,0,3,2,0.833333,105,0,1,0,0.277778,0,0,13.5714,2,1.1429,TRUE,1e+09,4,3
6,1,0,5,30,9,0,5,2,0.666667,144,0,1,0,0.333333,0,0,22.5,2,1,TRUE,1e+09,4,3
6,1,0,3,25,13,0,3,2,0.7,202,0,0,0,0.277778,0,0,32.3333,2,1.3333,FALSE,1e+09,4,0
13,2,0,5,35,48,0,5,11,0.791667,259,0,0,0.6,0.292308,1,2,18.4615,5,1.5385,TRUE,1e+09,4,3
5,1,0,1,7,8,1,0,3,0.75,22,1,1,0,0.75,0,0,3.2,1,0.6,TRUE,1e+09,4,3
8,1,0,10,48,6,0,10,2,0.666667,358,0,3,0,0.257143,0,0,42.625,3,1.75,TRUE,1e+09,4,3
10,2,0,6,38,9,0,6,6,0.747475,327,0,2,0.884058,0.222222,0,0,30.6,4,2,TRUE,1e+09,4,3
11,2,1,7,27,19,1,6,11,0.911111,198,0.555556,0,0.444444,0.30303,0,0,16.1818,7,2,TRUE,1e+09,4,3
8,1,0,7,42,14,0,7,2,0.75,308,0,2,0,0.238095,0,0,37,4,1.5,TRUE,1e+09,4,3
7,3,0,5,19,7,1,5,4,0.777778,74,0.333333,1,0.912281,0.5,2,2,9.14286,1,0.7143,FALSE,1e+09,4,0
4,1,0,2,17,6,1,1,4,2,53,0,0,0,0.875,0,0,12.25,1,0.75,TRUE,1e+09,4,3
23,1,0,5,46,123,1,4,4,0.659091,668,1,1,0,0.267081,0,0,27.6087,8,2.3043,FALSE,1e+09,5,0
12,2,0,6,23,46,2,4,10,0.818182,122,0.5,0,0.55,0.4,1,6,9,2,0.8333,FALSE,1e+09,5,0
15,2,0,6,35,41,3,4,13,0.690476,363,0.666667,0,0.478261,0.516667,1,6,23,2,1.1333,FALSE,1e+09,5,0
11,2,0,5,21,43,2,3,9,0.85,117,0.5,0,0.578947,0.418182,1,6,9.45454,2,1,FALSE,1e+09,5,0
4,1,0,8,17,0,3,5,3,0,116,1,0,0,0.5,0,0,27.75,2,1.25,TRUE,1e+09,5,3
9,2,0,4,13,36,2,2,9,1.125,60,0.333333,0,0.3,0.333333,0,0,5.33333,1,0.7778,FALSE,1e+09,5,0
20,2,0,6,37,88,1,5,18,0.763158,348,0.833333,1,0.392857,0.36,1,6,16.1,2,0.9,FALSE,1e+09,5,0
30,1,0,20,104,87,5,16,22,0.748276,1151,0.6,4,0,0.146154,0,0,36.7,20,2.9,TRUE,1e+09,5,3
14,2,0,6,33,65,2,4,12,0.74359,229,0.666667,0,0.5,0.4,1,6,15.1429,2,1.0714,FALSE,1e+09,5,0
30,1,0,3,53,331,3,0,24,0.873563,767,0,0,0,0.391667,0,0,24.3667,6,2.6333,FALSE,1e+09,5,0
14,2,0,6,25,77,3,3,11,0.861538,212,0.8,0,0.5,0.517857,1,5,13.7857,2,1,FALSE,1e+09,5,0
12,1,0,14,37,66,14,0,10,1.09091,494,1,0,0,0.27381,0,0,40.0833,10,2.5833,TRUE,1e+09,5,3
12,2,0,6,22,46,3,3,10,0.818182,128,0.5,0,0.55,0.4,1,6,9.5,2,1,FALSE,1e+09,5,0
4,1,0,3,4,6,1,2,4,2,4,0,0,0,0.583333,0,0,0,1,1,FALSE,1e+09,5,0
23,2,0,7,37,219,2,5,21,0.850649,345,0.857143,0,0.354839,0.347826,1,5,13.6957,6,1.5652,FALSE,1e+09,5,0
14,2,0,8,26,69,4,4,12,0.74359,187,0.666667,0,0.5,0.321429,1,6,12.1429,3,1.1429,FALSE,1e+09,5,0
29,2,0,7,53,100,2,6,28,0.75,556,0.888889,3,0.212121,0.221675,1,2,17.8621,5,1.0345,TRUE,1e+09,5,3
4,1,0,1,4,6,1,0,4,2,4,0,0,0,0.5,0,0,0,1,1,FALSE,1e+09,5,0
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,FALSE,1e+09,5,0
14,2,0,7,26,57,3,4,12,0.769231,195,0.666667,0,0.5,0.482143,1,6,12.7143,2,0.8571,FALSE,1e+09,5,0
25,2,0,11,41,258,7,4,23,0.758333,389,0.8,0,0.333333,0.257143,1,6,14.36,7,1.76,FALSE,1e+09,5,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,5,0
2,1,0,3,4,0,1,3,2,0,14,0,1,0,0.666667,0,0,5.5,1,0.5,FALSE,1e+09,5,0
11,2,0,4,16,55,2,3,11,1.1,96,0.333333,0,0.25,0.272727,0,0,7.45455,1,0.8182,FALSE,1e+09,5,0
15,2,0,8,34,87,3,5,12,0.871429,230,0.8,0,0.478261,0.516667,1,5,14,2,1,FALSE,1e+09,5,0
17,2,0,8,41,66,4,4,15,0.85,319,0.4,0,0.44,0.313725,1,6,17.4706,3,1.2353,FALSE,1e+09,5,0
23,2,0,9,36,221,5,4,21,0.727273,350,0.75,0,0.354839,0.304348,1,6,14.0435,7,1.8261,FALSE,1e+09,5,0
16,2,2,6,31,102,3,3,11,0.933333,9849,0.75,1,0.176471,0.190476,0,0,614.063,5,1.1875,TRUE,1e+09,5,3
20,2,0,5,35,114,1,4,18,0.877193,360,0.555556,0,0.392857,0.45,1,6,16.55,2,0.9,FALSE,1e+09,5,0
13,2,0,3,24,64,1,2,11,0.883333,143,0.6,0,0.52381,0.5,1,6,9.61538,1,0.7692,FALSE,1e+09,5,0
4,1,0,3,4,6,3,0,4,2,4,0,0,0,0.75,0,0,0,1,1,FALSE,1e+09,5,0
1,4,0,124,2,0,124,0,1,2,5,0,0,1,1,0,0,4,0,0,FALSE,1e+09,5,0
7,2,0,3,10,9,2,2,7,0.944444,69,0.666667,0,0.583333,0.428571,1,2,8.42857,2,1,FALSE,1e+09,5,0
1,1,0,1,2,0,1,0,0,2,6,0,0,0,1,0,0,3,0,0,FALSE,1e+09,5,0
14,2,0,3,30,35,1,2,12,0.673077,173,0,0,0.458333,0.328571,1,5,11.0714,5,1.3571,FALSE,1e+09,5,0
26,1,3,9,42,325,8,1,22,1.04,693,0,0,0,0.544872,0,0,25.4615,10,1.9615,TRUE,1e+09,5,3
9,2,0,5,22,2,2,4,8,0.666667,202,0.166667,1,0.538462,0.333333,1,2,20.7778,2,0.8889,FALSE,1e+09,5,0
3,1,0,3,5,3,3,0,2,2,43,0,0,0,0.5,0,0,13.3333,1,0.6667,FALSE,1e+09,5,0
3,1,0,7,10,0,5,2,3,0.25,78,1,0,0,0.666667,0,0,24.3333,1,0.6667,FALSE,1e+09,5,0
12,2,0,5,22,46,2,3,10,0.818182,127,0.5,0,0.55,0.4,1,6,9.41667,2,1,FALSE,1e+09,5,0
4,2,0,5,11,4,1,4,2,0.833333,108,1,1,0.5,0.4,1,1,25.5,3,1.25,FALSE,1e+09,5,0
1,1,0,9,1,0,9,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,5,0
31,2,0,7,44,171,3,4,28,0.863889,406,0.916667,9,0.289474,0.283333,1,6,11.7097,2,0.9032,FALSE,1e+09,5,0
36,2,0,6,57,196,1,5,34,0.909317,744,0.565217,6,0.25,0.277778,1,6,19.0278,2,0.9444,FALSE,1e+09,5,0
11,1,0,7,17,9,4,3,11,0.25,85,1,0,0,0.522727,0,0,6.54545,1,0.6364,FALSE,1e+09,5,0
3,1,0,1,9,0,1,0,3,0,86,0,0,0,0.5,0,0,26.6667,1,0.6667,FALSE,1e+09,5,0
13,2,0,5,23,66,2,3,11,0.805556,140,0.666667,0,0.52381,0.5,1,6,9.53846,2,0.8462,FALSE,1e+09,5,0
17,1,0,36,95,106,9,28,13,0.354167,461,1,2,0,0.144796,0,0,25.9412,2,1.1176,FALSE,1e+09,5,0
62,2,0,14,108,1491,5,10,56,0.957966,1284,0.487179,0,0.15942,0.203629,1,6,19.0806,6,1.4032,FALSE,1e+09,5,0
19,2,0,5,35,109,1,4,17,0.81746,265,0.857143,1,0.407407,0.368421,1,6,12.5789,2,0.8947,FALSE,1e+09,5,0
9,2,0,9,17,30,3,7,6,0.75,55,1,1,0.529412,0.407407,1,1,5,1,0.8889,FALSE,1e+09,5,0
2,1,0,6,8,1,0,6,2,2,28,0,0,0,0.5,0,0,13,1,0.5,TRUE,1e+09,5,3
20,2,0,5,35,114,1,4,18,0.855263,359,0.625,0,0.392857,0.45,1,6,16.55,2,0.9,FALSE,1e+09,5,0
9,2,0,4,13,36,2,2,9,1.125,58,0,0,0.3,0.333333,0,0,5.33333,1,0.7778,FALSE,1e+09,5,0
